 "Ferrero,nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"Bi1,Magasins U";"Sucre, huile de palme, noisettes 13%, cacao maigre 7,4%, lait écrémé en poudre 6,6%, lactoserum en poudre, émulsifiants : lécithines [soja], vanilline."
 "Pernigotti";"Pernigotti Gianduia Crema Spalmabile Nut";"NaN";"Produits à tartiner sucrés";"None";"e";"";"gianduia nut (30%: Sugar, powdet, emulsifier. soy lecithin. Cocoa: min.), sugart hazelnuts (19%), skim milk powder, anhyt Perl : 100 g - Energia / 2210kJ /529kal - Di cui acidi grassi saturi I Of which saturates: 7,5g - Carboidrati /Carbohydrate: 55g - Di cui SugarS:55g-Proteinelfrotein: Conservare in luogofresco Alontanoda"
 "Pernigotti";"Pernigotti Gianduia Crema Spalmabile Nut";"NaN";"Produits à tartiner sucrés";"None";"e";"";"gianduia nut (30%: Sugar, powdet, emulsifier. soy lecithin. Cocoa: min.), sugart hazelnuts (19%), skim milk powder, anhyt Perl : 100 g - Energia / 2210kJ /529kal - Di cui acidi grassi saturi I Of which saturates: 7,5g - Carboidrati /Carbohydrate: 55g - Di cui SugarS:55g-Proteinelfrotein: Conservare in luogofresco Alontanoda"
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Monoprix";"Confiture extra myrtilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Sucre - myrtilles 50% - gélifiant : pectines - acidifiant : acide citrique."
 "Casino";"Confiture allégée de prune";"NaN";"Produits à tartiner sucrés";"None";"c";"Casino";"Reines-claudes - sucre - gélifiant : pectines de fruits - acidifiant : acide citrique - antioxydant: acide ascorbique. Préparée avec 50 g de fruits pour 100 g de produit fini."
 "Elodie,Intermarché";"Confiture de lait";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Lait concentré sucré&quot; 34% lait entier, saccharose), crème stérilisée [crème (dont lait), stabilisant : carraghénanes], sucre de canne, poudre de lait 8%,caramel (sucre, eau), protéines de lactosérum, émulsifiant : mono et diglycérides d'acides (E471)."
 "Elodie,Intermarché";"Confiture de lait";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Lait concentré sucré&quot; 34% lait entier, saccharose), crème stérilisée [crème (dont lait), stabilisant : carraghénanes], sucre de canne, poudre de lait 8%,caramel (sucre, eau), protéines de lactosérum, émulsifiant : mono et diglycérides d'acides (E471)."
 "Nature Bio";"Confiture extra Framboise";"NaN";"Produits à tartiner sucrés";"None";"c";"Cora";"Framboises**, sucre de canne**, gélifiant : pectine de fruits. **Ingrédients issus de l'Agriculture Biologique."
 "Belle France,Le Réflexe Bio";"Confiture extra fraise bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"fraises*, sucre de canne*, gélifiant : pectine de fruits*. Produit issu de l'agriculture biologique."
 "Leader Price";"Confiture de myrtille";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"Sucre, myrtilles, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "La Vie Claire";"Pâte A Tartiner Noisette Cacao";"NaN";"Produits à tartiner sucrés";"None";"d";"La Vie Claire";"Sucre de canne*, huile de tournesol*, pâte de noisettes* 11%, lait en poudre*, poudre de cacao maigre* 6%, beurre de cacao*, farine de riz*l lécithine de tournesol*, extrait naturel de vanille*. *Ingrédients aqricolesissus de l'Agriculture Biolo ique. PeutcontenirŒes traces diautres fruits à co ue.Fa ri uéen Italie,"
 "Vitabio";"Orange délice de fruits bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan,Magasins U,Leclerc";"oranges bio 65%, sirop de sucres issus de fruits bio, concentré de citron bio, gélifiant : pectine de fruits"
 "Les Comtes de Provence";"Confiture abricots aux amandes";"NaN";"Produits à tartiner sucrés";"None";"c";"";"abricot 65%, sucre de canne, amandes effilées 0.9%, acidifiant: jus concentré de citron, gélifiant : pectine de fruits, extrait d'amaretto."
 "Leader Price";"Confiture de Goyave";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"sucre, goyave, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Leader Price";"Confiture de Goyave";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"sucre, goyave, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Monoprix";"Confiture allégée framboises";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Framboises, sucre, gélifiant (pectines de fruits), acidifiant (acide citrique)"
 "Chimbote";"Dulce de leche";"NaN";"Produits à tartiner sucrés";"None";"d";"";"_Lait_ entier frais (61%), sucre, _lait_ écrémé en poudre (8,4%), arôme vanille."
 "Confit de Provence";"Tout Fruit Myrtille";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Myrtille biologique 54%, concentré de jus de raisin rectifié biologique, gélifiant : pectine de fruits, acidifiant : citrate de calcium."
 "Confit de Provence";"Figue de Provence Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Figue violette de Provence biologique, sucre de canne biologique, acidifiant : jus concentré de citron biologique."
 "Confit de Provence";"Figue de Provence Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Figue violette de Provence biologique, sucre de canne biologique, acidifiant : jus concentré de citron biologique."
 "Auchan";"Confiture extra de cerise griotte";"NaN";"Produits à tartiner sucrés";"None";"d";"Auchan,Chronodrive";"- Cerises griottes
- Sucre, Sucre roux de canne
- Gélifiant : pectine
- Acidifiant: acide citrique"
 "Auchan,Mmm!";"Mmm, Confitures De Fraises Du Sud Ouest";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Fraises du Sud-Ouest 65g, sucre, gélifiant pectines, jus de citron concentré."
 "Auchan,Mmm!";"Mmm, Confitures De Fraises Du Sud Ouest";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Fraises du Sud-Ouest 65g, sucre, gélifiant pectines, jus de citron concentré."
 "Bonne Maman";"Confiture fraise et groseilles";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Fruits (fraises 25%, groseilles 25%), sucre, sucre roux de canne et, éventuellement, gélifiant : pectine de fruits."
 "Paysans d'ici,Ethiquable";"Confiture Extra Figue Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"Artisans du Monde";"Figue du Roussillon, sucre de canne non raffiné, gélifiant : pectine de fruits."
 "Florence Marsili";"Nucellina";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre de canne, Graisse vétale (huile de tournesol, huile de carthame, beurre de cacao), 18% de noisette, cacao naturel, lait, lécithine de soja, vanilline naturelle. SANS HUILE DE PALME."
 "Rapunzel";"Choco Zartbitter-Schoko-Creme";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre de canne&quot;, huile de tournesol, poudre de cacao' fortement dégraissé 20%, huile de palme,  vanille Bourbon 100% issu de l'agriculture biologique. &quot;issu du commerce équitable. SUcre utilisé: sucre de canne Cristallino. Peut contenir des traces d'arachides, d'autres fruits a coque, de lupin, de graines de sésame et de lait."
 "Rapunzel";"Choco Zartbitter-Schoko-Creme";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre de canne&quot;, huile de tournesol, poudre de cacao' fortement dégraissé 20%, huile de palme,  vanille Bourbon 100% issu de l'agriculture biologique. &quot;issu du commerce équitable. SUcre utilisé: sucre de canne Cristallino. Peut contenir des traces d'arachides, d'autres fruits a coque, de lupin, de graines de sésame et de lait."
 "Oxfam";"Choco Dark";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre de canne, huiles végétales (huile de colza, huile de palme (2,35%)), poudre de cacao maigre (17%), émulsifiant: lécithine de soja, arôme naturel de cacao, beurre de cacao. Peut contenir des traces de noix et de lait."
 "P'tit Déli,Boerinneke";"Pate à Tartiner sans sucre ajouté";"NaN";"Produits à tartiner sucrés";"None";"d";"Delhaize";""
 "Ovomaltine";"Ovomaltine Crunchy";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Ovomaltine 33% [extrait de malt d'_orge_ (51%), _lait_ concentré, lactosérum concentré (_lait_), cacao maigre (13%), sucre, fructose, carbonate de magnésium, phosphate de calcium, huile de colza, vitamines (C, niacine : PP, E, acide pantothénique : B5, riboflavine: B2, B6, thiamine : B1, 1, acide folique : B9, biotine B8, B12), sel, arôme : vanilline], sucre, huiles végétales (colza et palme), _noisettes_, phosphate de calcium, cacao maigre (0,4%), émulsifiants : lécithine de tournesol, arôme : vanilline."
 "Damiano";"Chocobella";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Purée de _noisettes_ grillées* 19 %, poudre de cacao* 11 %, _lait_ écrémé en poudre*, huile de tournesol*, purée d'_amandes_ blanches grillées*."
 "Hero";"Mermelada De Higo";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Hero";"Mermelada De Higo";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Mocitos";"Confiture extra de fraises";"NaN";"Produits à tartiner sucrés";"None";"d";"";"fraises, sucre, sirop de glucose-fructose, épaississant: pectine et acidifiant: acide citrique."
 "Mocitos";"Confiture extra de fraises";"NaN";"Produits à tartiner sucrés";"None";"d";"";"fraises, sucre, sirop de glucose-fructose, épaississant: pectine et acidifiant: acide citrique."
 "Clément Faugier";"Crème de marrons de l'Ardèche";"NaN";"Produits à tartiner sucrés";"None";"d";"";"châtaignes, sucre, débris de marrons glacés écrasés (marrons, sucre, sirop de glucose, arôme naturel vanille), eau, arôme naturel vanille"
 "kirkland signature";"Tartinade de noisette";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Sucre, huile de tournesol, noisettes, cacao, lait écrémé, beurre de cacao, lactosérum, huile de noix de coco, lécithine de tournesol, arômes artificiels CONTIENT: lait et noisettes"
 "Tamara,Migros,Effe, Favorit";"Confiture de prunes";"NaN";"Produits à tartiner sucrés";"None";"b";"Migros";"Abricots, sucre, gélifiant: pectine, acidifiant : acide citrique."
 "Tamara,Migros,Effe, Favorit";"Confiture de prunes";"NaN";"Produits à tartiner sucrés";"None";"b";"Migros";"Abricots, sucre, gélifiant: pectine, acidifiant : acide citrique."
 "Tamara,Migros,Effe, Favorit";"Confiture de prunes";"NaN";"Produits à tartiner sucrés";"None";"b";"Migros";"Abricots, sucre, gélifiant: pectine, acidifiant : acide citrique."
 "Tamara,Migros,Effe, Favorit";"Confiture de prunes";"NaN";"Produits à tartiner sucrés";"None";"b";"Migros";"Abricots, sucre, gélifiant: pectine, acidifiant : acide citrique."
 "Tamara,Migros,Effe, Favorit";"Confiture de prunes";"NaN";"Produits à tartiner sucrés";"None";"b";"Migros";"Abricots, sucre, gélifiant: pectine, acidifiant : acide citrique."
 "Paquito";"Confiture d'abricot";"NaN";"Produits à tartiner sucrés";"None";"c";"Intermarché";"Abricots, sirop de glucose-fructose, sucre, gélifiant : pectine, acidifiant : acide citrique."
 "Netto";"Confiture de Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Netto";"Sirop de glucose-fructose, fraises, sucre, gélifiant : pectines, acidifiant : acide citrique"
 "Cora,U";"Pâte à Tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Cora,Magasins U";"sucre - huiles végétales (palme - colza) - noisettes 13% - cacao maigre en poudre - lait écrémé en poudre 6,5% - lactosérum en poudre - émulsifia lécithine de tournesol - arôme. Traces éventuelles d'autres fruits à coque, d'arachides, de gluten et de soja."
 "Cora,U";"Pâte à Tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Cora,Magasins U";"sucre - huiles végétales (palme - colza) - noisettes 13% - cacao maigre en poudre - lait écrémé en poudre 6,5% - lactosérum en poudre - émulsifia lécithine de tournesol - arôme. Traces éventuelles d'autres fruits à coque, d'arachides, de gluten et de soja."
 "Vitabio";"Délice de fruit bio Abricot";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U,la louve,Leclerc";"Abricots 65g, sirop de sucres issus de fruits, concentré de citron, gélifiant : pectine de fruits, algue micronisée, antioxydant : acide ascorbique. &quot;Ingrédients issus de l'Agriculture Biologique."
 "M'amour";"Confiture extra passion";"NaN";"Produits à tartiner sucrés";"None";"d";"Auchan";"Sucre, mangue, maracudja, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Lucien Georgelin";"Confiture de fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Monoprix gourmet,Monoprix";"Confiture Rhubarbe du Nord-Pas-De-Calais";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";"Rhubarbes 65% - sucre - gélifiant : pectines."
 "Jean Hervé";"Chocolade Sans Huile de Palme";"NaN";"Produits à tartiner sucrés";"None";"d";"Biocoop";"_Noisettes_ 31%, Sucre de canne roux, _Lait_ entier en poudre, Poudre de caco non dégraissé issu du commerce équitable 10%, Noix de cajou, Huile de Colza, Sirop d'agave, Huile de _Noix_, Extrait de vanille, Sel de mer"
 "Bonneterre";"Pâte à tartiner Cacao - Noisette";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre de canne', noisettes' 13% huile de toumesol&quot;, cacao maigre en poudre 9,5%, lait écrémé en poudre', matière grasse du lait', beure de cacao 2,5%, émulsifiant : lécithine de tounesol&quot; 'Ingrédients issus de l'agriculture biologique. Ingrédients issus du commerce équitable certifies par un organisme tiers : sUcre et cacao (58% du poids total) Peut contenir des traces d'autres fruits à coque, d'arachides et de soja. Hazelnotenpasta bio en fair trade Ingrediënten: Rietsuiker, Hazelnoten' 13%, Zonnebloemmolie, Magere cacao 9,5%, Magere melkpoeder, melkvet, cacaoboter 2,5%, Emulgator: zonnebloemlecithine Ingrediënten uit de Biologische Landbouw. Suikers en cacao: fairtrade gecertificeerd en akfomstig van fairtrade boeren. Totaal 58%. Kan sporen bevatten van andere noten, pinda, en soja. ** Poids net/ Netto-gewicht: 600 ge Suggestion de présentation/Serveertip"
 "Miel cretet";"Miel de thym et gelée royale";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"Miel de thym 94 %, gelée royale : 6%."
 "Vergers des Alpilles";"Confiture de clémentine corse";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Clémentine Corse biologique, sucre de canne biologique, gélifiant : pectine de fruit, acidifiant : jus concentré de citron biologique."
 "Les 4 Saisons";"Rhubarbe rouge";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour, Magasins U";"Rhubarbe, sucre."
 "Confiture du Pays";"Myrtilles sauvages";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Pur fruits pur sucre"
 "Confiture du Pays";"Myrtilles sauvages";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Pur fruits pur sucre"
 "Confiture du Pays";"Myrtilles sauvages";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Pur fruits pur sucre"
 "Confiture du Pays";"Myrtilles sauvages";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Pur fruits pur sucre"
 "Carrefour Discount";"Confiture Abricot";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"de sucre, purée concentrée d'abricots, gélifiant : pecdnes de Citrique. Pré arée avec 45 g de fruits pour 100 g de en S"
 "Bonne Maman";"Confiture Bonne Maman Abricots (offre généreuse)";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Abricots, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Les Délices de Pascale";"Confiture extra de myrtilles sauvage";"NaN";"Produits à tartiner sucrés";"None";"b";"";"Myrtilles sauvages, sucre, pectine de fruits"
 "Noiseraie Productions";"Coconut";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre roux de canne* (1) du Brésil 37 %, _noisettes_* 26,7%, poudre de noix de coco* 21,3 %, huile de palme*, huile de coprah*, extrait de vanille* , fleur de sel de Guérande, poudre de vanille*. * Issus de l'agriculture biologique. (1) Ingrédients du Commerce Equitable contrôlé par OCERT Environnement."
 "Pur Natur";"Confiture fraise";"NaN";"Produits à tartiner sucrés";"None";"d";"";""
 "P'tit Déli";"Choco Marino 1KG";"NaN";"Produits à tartiner sucrés";"None";"e";"";""
 "P'tit Déli";"Choco Marino 1KG";"NaN";"Produits à tartiner sucrés";"None";"e";"";""
 "Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre, huile de palme, _NOISETTES_ 13%, cacao maigre 7,4%, _LAIT_ écrémé en poudre 6,6%, _LACTOSERUM_ en poudre, émulsifiant : lécithines (_SOJA_), vanilline."
 "Nocciolata";"Pâte à tartiner au cacao et noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"NaN";"sucre de canne*, pâte de noisettes* 16%, huile de tournesol*, lait écrémé en poudre*, cacao* beurre de cacao*, émulsifiant: lécithine de tournesol; extrait de vanille* *Biologique. Peut contenirdes traces d'autres fruits à coque. Consener à température ambiante,"
